order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit,order_month,shipping_days,profit_margin_pct,customer_name,segment,city
NM202401345483,2024-01-12,2024-01-14,CU0172,PR524,central,Office Supplies,Art,1,67.61,0.2,1.67,January,2,2.4700488093477295,Casey Lee,Home Office,Chicago
NM202401488868,2024-01-18,2024-01-25,CU0053,PR504,East,TECHNOLOGY,Accessories,3,2183.76,0.0,903.99,January,7,41.39603253104737,Alex Lee,Corporate,New York
NM202401533019,2024-01-19,2024-01-24,CU0082,PR520,East,Office Supplies,Paper,3,25.25,0.15,9.62,January,5,38.0990099009901,Casey Ray,Consumer,New York
NM202401541737,2024-01-21,2024-01-25,CU0194,PR507,west,Technology,Machines,7,298.83,0.0,159.88,January,4,53.50199109861794,Casey Bell,Consumer,Seattle
NM202401350490,2024-01-25,2024-02-01,CU0227,PR509,West ,Technology,Machines,4,2649.88,0.0,1305.04,January,7,49.24902259724968,Jamie Cruz,Corporate,Los Angeles
NM202401365973,2024-01-17,2024-01-21,CU0005,PR520,east,Office Supplies,Paper,1,9.9,0.0,4.69,January,4,47.37373737373737,Jamie Fox,Home Office,New York
NM202401382718,2024-01-30,2024-01-31,CU0175,PR509,central,Technology,Machines,7,4637.29,0.0,2283.82,January,1,49.24902259724969,Riley Fox,Consumer,Dallas
NM202401714411,2024-01-24,2024-01-31,CU0225,PR501,West,Technology,Phones,6,5616.32,0.1,1335.86,January,7,23.785325622471653,Sam Dean,Consumer,Los Angeles
NM202401840371,2024-01-15,2024-01-19,CU0023,PR514, Central,Furniture,Bookcases,6,1351.35,0.15,391.17,January,4,28.946608946608947,Taylor Hunt,Corporate,Chicago
NM202401541479,2024-01-03,2024-01-07,CU0131,PR524,Central ,Office Supplies,Art,5,359.17,0.15,29.47,January,4,8.205028259598517,Riley Lee,Consumer,Chicago
NM202401538983,2024-01-03,2024-01-03,CU0002,PR512,WEST,furniture,Tables,4,2787.8,0.0,757.56,January,0,27.174115790228853,Alex Lee,Consumer,Seattle
NM202401514838,2024-01-07,2024-01-08,CU0048,PR501,West ,TECHNOLOGY,Phones,8,7072.41,0.15,1365.13,January,1,19.302189776893595,Alex Dean,Corporate,Los Angeles
NM202401760369,2024-01-20,2024-01-26,CU0158,PR516,South,OFFICE SUPPLIES,Binders,6,57.84,0.0,28.56,January,6,49.377593360995846,Jordan Hunt,Home Office,Atlanta
NM202401570762,2024-01-08,2024-01-09,CU0063,PR511, Central,Furniture,Chairs,4,475.24,0.0,224.56,January,1,47.251914821984684,Alex Lee,Consumer,Chicago
NM202401353956,2024-01-31,2024-02-07,CU0064,PR506,West,TECHNOLOGY,Accessories,3,1961.4,0.0,976.56,January,7,49.788926277148974,Riley Roy,Home Office,Los Angeles
NM202401441302,2024-01-14,2024-01-16,CU0081,PR511,East,furniture,Chairs,7,831.67,0.0,392.98,January,2,47.251914821984684,Alex Roy,Corporate,New York
NM202401404545,2024-01-17,2024-01-20,CU0035,PR508,CENTRAL,technology,Machines,2,367.12,0.2,73.424,January,3,20.0,Riley Cruz,Corporate,Dallas
NM202401523982,2024-01-25,2024-01-31,CU0163,PR506,central,TECHNOLOGY,Accessories,3,1667.19,0.15,682.35,January,6,40.92814856135173,Drew Wood,Corporate,Dallas
NM202401304973,2024-01-23,2024-01-23,CU0076,PR521,CENTRAL,office supplies,Storage,5,224.1,0.1,34.2,January,0,15.261044176706829,Jordan Lee,Corporate,Dallas
NM202401230396,2024-01-01,2024-01-07,CU0173,PR522,West ,Office Supplies,Storage,6,200.11,0.2,67.99,January,6,33.976313027834685,Taylor Cruz,Corporate,Seattle
NM202401541419,2024-01-26,2024-01-31,CU0040,PR505,West ,TECHNOLOGY,Accessories,7,1155.73,0.15,368.09,January,5,31.849134313377693,Casey Hunt,Consumer,Los Angeles
NM202401134853,2024-01-24,2024-01-24,CU0228,PR523,West ,Office Supplies,Art,7,357.21,0.0,86.66,January,0,24.260239075053892,Taylor Ray,Corporate,Los Angeles
NM202401598293,2024-01-16,2024-01-18,CU0139,PR517,West,Office Supplies,Binders,8,601.39,0.15,218.51,January,2,36.3341591978583,Jamie Ray,Corporate,Los Angeles
NM202401720165,2024-01-05,2024-01-06,CU0223,PR506,central,technology,Accessories,3,1372.98,0.3,388.14,January,1,28.269894681641393,Drew Dean,Consumer,Dallas
NM202401481461,2024-01-18,2024-01-20,CU0211,PR514,central,FURNITURE,Bookcases,2,450.45,0.15,130.39,January,2,28.946608946608944,Jamie Cruz,Consumer,Chicago
NM202401632365,2024-01-30,2024-02-02,CU0204,PR503,central,Technology,Phones,6,650.54,0.3,62.0,January,3,9.530543855873583,Morgan Bell,Home Office,Dallas
NM202401331984,2024-01-25,2024-01-28,CU0228,PR504,west,Technology,Accessories,3,1528.63,0.3,248.86,January,3,16.279936936995874,Taylor Ray,Corporate,Los Angeles
NM202401857124,2024-01-16,2024-01-23,CU0100,PR510,CENTRAL,FURNITURE,Chairs,4,970.56,0.0,303.32,January,7,31.252060666007253,Alex Hunt,Corporate,Dallas
NM202401247182,2024-01-05,2024-01-11,CU0027,PR521,East,OFFICE SUPPLIES,Storage,4,119.52,0.4,-32.4,January,6,-27.10843373493976,Jamie Shah,Consumer,New York
NM202401451588,2024-01-16,2024-01-21,CU0122,PR502, East,Technology,Phones,5,1586.0,0.0,773.8,January,5,48.78940731399747,Casey Ray,Home Office,Boston
NM202401542941,2024-01-08,2024-01-13,CU0185,PR501,EAST,Technology,Phones,4,4160.24,0.0,1306.6,January,5,31.40684191296656,Sam Shah,Consumer,New York
NM202401957465,2024-01-10,2024-01-13,CU0151,PR509,CENTRAL,Technology,Machines,3,1788.67,0.1,780.04,January,3,43.61005663425897,Jamie Dean,Home Office,Chicago
NM202401433902,2024-01-14,2024-01-17,CU0152,PR505, East,technology,Accessories,6,815.81,0.3,140.69,January,3,17.245437050293575,Alex Hunt,Corporate,Boston
NM202401914103,2024-01-07,2024-01-08,CU0056,PR504,East ,technology,Accessories,8,3494.02,0.4,81.3,January,1,2.3268327027320965,Jordan Wood,Corporate,New York
NM202401943212,2024-01-08,2024-01-14,CU0075,PR505,West,Technology,Accessories,1,155.39,0.2,42.87,January,6,27.58864791814145,Casey Dean,Consumer,Seattle
NM202401574742,2024-01-26,2024-02-02,CU0174,PR522,East,Office Supplies,Storage,8,266.82,0.2,53.364000000000004,January,7,20.0,Sam Lee,Corporate,New York
NM202401995222,2024-01-05,2024-01-07,CU0094,PR511,East ,Furniture,Chairs,1,95.05,0.2,32.38,January,2,34.06628090478696,Casey Roy,Consumer,Boston
NM202401594352,2024-01-07,2024-01-08,CU0134,PR504,CENTRAL,TECHNOLOGY,Accessories,6,4367.52,0.0,1807.98,January,1,41.39603253104737,Morgan Fox,Home Office,Chicago
NM202401861068,2024-01-26,2024-01-31,CU0065,PR504,SOUTH,Technology,Accessories,6,4367.52,0.0,1807.98,January,5,41.39603253104737,Quinn Dean,Corporate,Atlanta
NM202401893970,2024-01-29,2024-02-05,CU0090,PR511, South,furniture,Chairs,7,665.34,0.2,226.65,January,7,34.06528992695464,Riley Bell,Consumer,Miami
NM202401503953,2024-01-08,2024-01-14,CU0138,PR511, South,Furniture,Chairs,7,499.0,0.4,60.31,January,6,12.086172344689379,Casey Dean,Home Office,Atlanta
NM202401619606,2024-01-05,2024-01-11,CU0108,PR520, East,office supplies,Paper,8,79.2,0.0,37.52,January,6,47.37373737373737,Sam Dean,Consumer,New York
NM202401228455,2024-01-16,2024-01-23,CU0182,PR511,East,Furniture,Chairs,4,285.14,0.4,34.46,January,7,12.08529143578593,Taylor Fox,Consumer,Boston
NM202401319565,2024-01-29,2024-02-02,CU0108,PR506,east,Technology,Accessories,7,3890.11,0.15,1592.15,January,4,40.92814856135173,Sam Dean,Consumer,New York
NM202401301277,2024-01-21,2024-01-27,CU0043,PR514,South ,Furniture,Bookcases,7,1669.31,0.1,549.1,January,6,32.89383038500937,Drew Ray,Corporate,Miami
NM202401482175,2024-01-17,2024-01-19,CU0033,PR522, South,office supplies,Storage,1,33.35,0.2,11.33,January,2,33.973013493253376,Drew Cruz,Consumer,Miami
NM202401687656,2024-01-30,2024-02-04,CU0227,PR521,West,Office Supplies,Storage,8,338.64,0.15,34.8,January,5,10.276399716513112,Jamie Cruz,Corporate,Los Angeles
NM202401505091,2024-01-08,2024-01-12,CU0029,PR520,West,OFFICE SUPPLIES,Paper,8,47.52,0.4,5.84,January,4,12.289562289562289,Casey Hunt,Home Office,Los Angeles
NM202401734789,2024-01-04,2024-01-05,CU0096,PR524,east,Office Supplies,Art,7,591.57,0.0,129.99,January,1,21.973730919417818,Riley Fox,Home Office,Boston
NM202401384485,2024-01-31,2024-02-06,CU0130,PR505,Central,Technology,Accessories,2,388.48,0.0,163.44,January,6,42.07166392092257,Jordan Fox,Home Office,Chicago
NM202401735888,2024-01-16,2024-01-17,CU0038,PR504,SOUTH,Technology,Accessories,4,1747.01,0.4,40.65,January,1,2.3268327027320965,Casey Dean,Consumer,Miami
NM202401631781,2024-01-29,2024-01-30,CU0167,PR502,south,TECHNOLOGY,Phones,8,2283.84,0.0,984.32,January,1,43.0993414599972,Quinn Cruz,Consumer,Miami
NM202401334646,2024-01-24,2024-01-26,CU0026,PR522,South ,Office Supplies,Storage,7,175.1,0.4,20.96,January,2,11.970302684180469,Casey Roy,Consumer,Atlanta
NM202401413792,2024-01-24,2024-01-27,CU0144,PR518, West,Office Supplies,Paper,8,432.96,0.2,160.96,January,3,37.17664449371767,Morgan Cruz,Consumer,Seattle
NM202401513975,2024-01-19,2024-01-21,CU0073,PR524,WEST,office supplies,Art,1,59.16,0.3,-6.78,January,2,-11.460446247464503,Jordan Wood,Home Office,Los Angeles
NM202401689663,2024-01-09,2024-01-16,CU0093,PR505,East,Technology,Accessories,2,388.48,0.0,163.44,January,7,42.07166392092257,Taylor Bell,Consumer,New York
NM202401404735,2024-01-12,2024-01-12,CU0187,PR520, East,Office Supplies,Paper,6,53.46,0.0,22.2,January,0,41.52637485970819,Taylor Bell,Home Office,Boston
NM202401241541,2024-01-26,2024-01-31,CU0054,PR519,South,Office Supplies,Paper,7,67.0,0.15,16.67,January,5,24.880597014925378,Casey Ray,Corporate,Miami
NM202401750393,2024-01-18,2024-01-18,CU0219,PR519, West,office supplies,Paper,1,11.26,0.0,4.07,January,0,36.145648312611016,Sam Fox,Consumer,Los Angeles
NM202401210235,2024-01-06,2024-01-12,CU0089,PR512,WEST,furniture,Tables,2,1393.9,0.0,378.78,January,6,27.174115790228853,Drew Roy,Consumer,Los Angeles
NM202401485622,2024-01-31,2024-02-06,CU0205,PR504,central,Technology,Accessories,8,4949.86,0.15,1537.14,January,6,31.054211634268448,Jordan Lee,Consumer,Dallas
NM202401863217,2024-01-06,2024-01-08,CU0157,PR524,south,Office Supplies,Art,6,507.06,0.0,111.42,January,2,21.973730919417818,Sam Ray,Corporate,Atlanta
NM202401106526,2024-01-28,2024-02-01,CU0081,PR520,east,Office Supplies,Paper,5,29.7,0.4,3.65,January,4,12.289562289562289,Alex Roy,Corporate,New York
NM202401523586,2024-01-30,2024-01-30,CU0102,PR501, West,Technology,Phones,8,4992.29,0.4,-714.99,January,0,-14.32188434566101,Riley Dean,Consumer,Los Angeles
NM202401924220,2024-01-12,2024-01-14,CU0029,PR514,West,furniture,Bookcases,1,238.47,0.1,78.44,January,2,32.89302637648341,Casey Hunt,Home Office,Los Angeles
NM202401525598,2024-01-13,2024-01-18,CU0104,PR506, East,Technology,Accessories,6,3530.52,0.1,1560.84,January,5,44.209918085721085,Riley Wood,Home Office,New York
NM202401541165,2024-01-08,2024-01-12,CU0070,PR516,CENTRAL,Office Supplies,Binders,1,9.64,0.0,4.76,January,4,49.377593360995846,Casey Wood,Consumer,Dallas
NM202401546778,2024-01-01,2024-01-03,CU0126,PR519,South,Office Supplies,Paper,6,47.29,0.3,4.15,January,2,8.775639670120535,Quinn Cruz,Consumer,Atlanta
NM202401852394,2024-01-23,2024-01-28,CU0128,PR521,EAST,office supplies,Storage,7,348.6,0.0,82.74,January,5,23.73493975903614,Jordan Shah,Home Office,New York
NM202401721820,2024-01-20,2024-01-27,CU0069,PR518, East,office supplies,Paper,7,426.2,0.1,188.2,January,7,44.157672454246836,Alex Shah,Consumer,New York
NM202401642893,2024-01-01,2024-01-04,CU0072,PR518,south,office supplies,Paper,5,304.43,0.1,134.43,January,3,44.157934500542,Jordan Fox,Consumer,Atlanta
NM202401160544,2024-01-04,2024-01-08,CU0118,PR501, South,Technology,Phones,1,1040.06,0.0,326.65,January,4,31.40684191296656,Alex Lee,Consumer,Miami
NM202401657590,2024-01-31,2024-02-01,CU0138,PR513,SOUTH,FURNITURE,Tables,4,914.54,0.1,130.42,January,1,14.260721236905985,Casey Dean,Home Office,Atlanta
NM202401768164,2024-01-16,2024-01-20,CU0039,PR515,East ,FURNITURE,Bookcases,5,2861.55,0.0,1277.65,January,4,44.64887910398211,Quinn Roy,Consumer,Boston
NM202401502455,2024-01-07,2024-01-14,CU0054,PR514,South,furniture,Bookcases,3,635.93,0.2,155.84,January,7,24.505841837938142,Casey Ray,Corporate,Miami
NM202401488055,2024-01-13,2024-01-16,CU0134,PR520,Central ,Office Supplies,Paper,2,19.8,0.0,9.38,January,3,47.37373737373737,Morgan Fox,Home Office,Chicago
NM202401863342,2024-01-26,2024-01-31,CU0214,PR515, Central,furniture,Bookcases,5,1716.93,0.4,133.03,January,5,7.7481318399701795,Quinn Dean,Home Office,Chicago
NM202401343869,2024-01-25,2024-01-28,CU0151,PR501,CENTRAL,technology,Phones,4,2496.14,0.4,-357.5,January,3,-14.322113343001593,Jamie Dean,Home Office,Chicago
NM202401662621,2024-01-15,2024-01-16,CU0158,PR501,South ,technology,Phones,3,3120.18,0.0,979.95,January,1,31.406841912966566,Jordan Hunt,Home Office,Atlanta
NM202401738566,2024-01-14,2024-01-21,CU0024,PR516,EAST,OFFICE SUPPLIES,Binders,5,38.56,0.2,14.16,January,7,36.72199170124481,Quinn Roy,Corporate,New York
NM202401483012,2024-01-29,2024-01-29,CU0152,PR522,East ,Office Supplies,Storage,3,112.56,0.1,46.5,January,0,41.311300639658846,Alex Hunt,Corporate,Boston
NM202401583344,2024-01-16,2024-01-21,CU0091,PR524,West,Office Supplies,Art,2,169.02,0.0,37.14,January,5,21.973730919417818,Alex Ray,Home Office,Seattle
NM202401189573,2024-01-30,2024-02-01,CU0199,PR507,Central,TECHNOLOGY,Machines,3,108.86,0.15,49.31,January,2,45.29671137240492,Riley Shah,Home Office,Dallas
NM202401661764,2024-01-07,2024-01-10,CU0039,PR515,East,FURNITURE,Bookcases,5,2575.39,0.1,991.5,January,3,38.49902344887571,Quinn Roy,Consumer,Boston
NM202401278155,2024-01-12,2024-01-12,CU0097,PR505, Central,TECHNOLOGY,Accessories,3,407.9,0.3,70.34,January,0,17.244422652610936,Alex Bell,Corporate,Dallas
NM202401851486,2024-01-29,2024-02-05,CU0009,PR503,West,technology,Phones,2,278.8,0.0,55.760000000000005,January,7,20.0,Casey Cruz,Corporate,Los Angeles
NM202401423542,2024-01-15,2024-01-21,CU0013,PR514,central,Furniture,Bookcases,8,2119.76,0.0,839.52,January,6,39.60448352643695,Jamie Cruz,Consumer,Dallas
NM202401406490,2024-01-19,2024-01-25,CU0161,PR506,CENTRAL,technology,Accessories,7,4118.94,0.1,1820.98,January,6,44.20991808572109,Riley Hunt,Corporate,Chicago
NM202401765528,2024-01-18,2024-01-25,CU0034,PR509,east,technology,Machines,7,4173.56,0.1,1820.09,January,7,43.610011596814225,Quinn Bell,Corporate,New York
NM202401551887,2024-01-09,2024-01-15,CU0192,PR520,Central ,Office Supplies,Paper,5,44.55,0.1,18.5,January,6,41.5263748597082,Jamie Fox,Home Office,Dallas
NM202401667330,2024-01-31,2024-02-06,CU0136,PR505,central,technology,Accessories,7,1359.68,0.0,572.04,January,6,42.07166392092256,Alex Dean,Consumer,Chicago
NM202401460934,2024-01-20,2024-01-22,CU0213,PR518, South,Office Supplies,Paper,8,378.84,0.3,106.84,January,2,28.201879421391617,Drew Wood,Consumer,Atlanta
NM202401987414,2024-01-10,2024-01-13,CU0230,PR520,Central,Office Supplies,Paper,4,31.68,0.2,10.84,January,3,34.217171717171716,Riley Hunt,Consumer,Dallas
NM202401364931,2024-01-26,2024-01-30,CU0119,PR522, West,Office Supplies,Storage,3,125.07,0.0,59.01,January,4,47.18157831614296,Sam Fox,Consumer,Seattle
NM202401278106,2024-01-29,2024-02-05,CU0047,PR514,East ,Furniture,Bookcases,1,238.47,0.1,78.44,January,7,32.89302637648341,Morgan Shah,Consumer,Boston
NM202401314175,2024-01-16,2024-01-18,CU0186,PR504, East,Technology,Accessories,5,3639.6,0.0,1506.65,January,2,41.396032531047375,Taylor Dean,Consumer,New York
NM202401779976,2024-01-16,2024-01-16,CU0198,PR502, East,technology,Phones,4,1141.92,0.1,492.16,January,0,43.0993414599972,Morgan Hunt,Corporate,Boston
NM202401179150,2024-01-02,2024-01-09,CU0027,PR508, East,technology,Machines,7,1606.15,0.0,778.47,January,7,48.46807583351493,Jamie Shah,Consumer,New York
NM202401919794,2024-01-30,2024-01-30,CU0098,PR524,CENTRAL,Office Supplies,Art,2,118.31,0.3,-13.57,January,0,-11.469867297777027,Sam Cruz,Home Office,Dallas
NM202401401568,2024-01-27,2024-02-03,CU0199,PR524,Central,Office Supplies,Art,1,84.51,0.0,18.57,January,7,21.973730919417818,Riley Shah,Home Office,Dallas
NM202401245145,2024-01-01,2024-01-01,CU0063,PR517, Central,Office Supplies,Binders,2,150.35,0.15,54.63,January,0,36.33521782507483,Alex Lee,Consumer,Chicago
NM202401624342,2024-01-31,2024-02-01,CU0058,PR524,east,OFFICE SUPPLIES,Art,2,152.12,0.1,20.24,January,1,13.305285301078095,Morgan Dean,Corporate,New York
NM202401261814,2024-01-07,2024-01-11,CU0087,PR515,SOUTH,Furniture,Bookcases,1,486.46,0.15,169.68,January,4,34.88056571968919,Sam Roy,Corporate,Miami
NM202401143064,2024-01-09,2024-01-13,CU0177,PR519,West ,OFFICE SUPPLIES,Paper,1,7.88,0.3,0.69,January,4,8.756345177664974,Taylor Lee,Corporate,Los Angeles
NM202401353127,2024-01-01,2024-01-02,CU0089,PR518, West,Office Supplies,Paper,8,541.2,0.0,269.2,January,1,49.741315594974125,Drew Roy,Consumer,Los Angeles
NM202401942553,2024-01-24,2024-01-24,CU0153,PR523,South ,Office Supplies,Art,4,204.12,0.0,49.52,January,0,24.260239075053892,Casey Wood,Consumer,Miami
NM202401328673,2024-01-20,2024-01-20,CU0060,PR510,south,Furniture,Chairs,3,291.17,0.6,-209.26,January,0,-71.86866778857711,Quinn Dean,Consumer,Miami
NM202401893695,2024-01-26,2024-02-02,CU0235,PR509, East,Technology,Machines,2,1059.95,0.2,387.53,January,7,36.5611585452144,Sam Roy,Consumer,New York
NM202401945990,2024-01-31,2024-02-05,CU0185,PR503,east,Technology,Phones,5,619.56,0.2,129.11,January,5,20.838982503712316,Sam Shah,Consumer,New York
NM202401925711,2024-01-29,2024-01-29,CU0143,PR501,south,Technology,Phones,6,6240.36,0.0,1959.9,January,0,31.406841912966566,Riley Ray,Corporate,Atlanta
NM202401437137,2024-01-04,2024-01-06,CU0147,PR516,West ,Office Supplies,Binders,3,24.58,0.15,9.94,January,2,40.439381611065905,Quinn Wood,Corporate,Seattle
NM202401330076,2024-01-10,2024-01-17,CU0015,PR502,east,TECHNOLOGY,Phones,4,888.16,0.3,238.4,January,7,26.842010448567827,Sam Wood,Consumer,New York
NM202401375566,2024-01-05,2024-01-06,CU0230,PR518, Central,Office Supplies,Paper,1,60.89,0.1,26.89,January,1,44.1616028904582,Riley Hunt,Consumer,Dallas
NM202401374516,2024-01-15,2024-01-15,CU0089,PR505,West,technology,Accessories,1,194.24,0.0,81.72,January,0,42.07166392092257,Drew Roy,Consumer,Los Angeles
NM202401772403,2024-01-21,2024-01-23,CU0005,PR521,East,Office Supplies,Storage,2,89.64,0.1,13.68,January,2,15.261044176706825,Jamie Fox,Home Office,New York
NM202401844909,2024-01-16,2024-01-18,CU0018,PR510,south,FURNITURE,Chairs,5,1213.2,0.0,379.15,January,2,31.252060666007253,Riley Bell,Consumer,Atlanta
NM202401817120,2024-01-30,2024-02-02,CU0032,PR501,Central,technology,Phones,4,3536.2,0.15,682.56,January,3,19.3020756744528,Jamie Cruz,Consumer,Dallas
NM202401858328,2024-01-08,2024-01-09,CU0218,PR521,east,office supplies,Storage,5,224.1,0.1,34.2,January,1,15.261044176706829,Taylor Ray,Corporate,New York
NM202401763629,2024-01-04,2024-01-10,CU0117,PR511, South,furniture,Chairs,1,118.81,0.0,56.14,January,6,47.251914821984684,Alex Hunt,Consumer,Atlanta
NM202401866905,2024-01-03,2024-01-06,CU0137,PR517,South ,Office Supplies,Binders,4,318.38,0.1,126.94,January,3,39.87059488661348,Jordan Roy,Consumer,Miami
NM202401574884,2024-01-10,2024-01-11,CU0149,PR506,west,Technology,Accessories,6,3138.24,0.2,1168.56,January,1,37.23615784643622,Morgan Cruz,Corporate,Los Angeles
NM202401462014,2024-01-23,2024-01-30,CU0216,PR501,SOUTH,Technology,Phones,5,4680.27,0.1,1113.22,January,7,23.785379903296175,Alex Shah,Corporate,Miami
NM202401997793,2024-01-25,2024-01-26,CU0134,PR511,central,Furniture,Chairs,8,665.34,0.3,163.98,January,1,24.6460456308053,Morgan Fox,Home Office,Chicago
NM202401585188,2024-01-09,2024-01-09,CU0024,PR520,EAST,Office Supplies,Paper,8,31.68,0.6,-10.0,January,0,-31.565656565656564,Quinn Roy,Corporate,New York
NM202401106267,2024-01-02,2024-01-03,CU0196,PR516,East,Office Supplies,Binders,5,33.74,0.3,9.34,January,1,27.68227622999407,Jamie Lee,Consumer,Boston
NM202401343346,2024-01-02,2024-01-04,CU0214,PR514,Central,Furniture,Bookcases,8,2119.76,0.0,839.52,January,2,39.60448352643695,Quinn Dean,Home Office,Chicago
NM202401310438,2024-01-04,2024-01-09,CU0237,PR506, West,Technology,Accessories,2,1046.08,0.2,389.52,January,5,37.23615784643622,Jordan Ray,Consumer,Seattle
NM202401129659,2024-01-27,2024-01-31,CU0036,PR522,Central ,Office Supplies,Storage,6,250.14,0.0,118.02,January,4,47.18157831614296,Casey Fox,Corporate,Chicago
NM202401762493,2024-01-13,2024-01-19,CU0004,PR523,South ,office supplies,Art,2,102.06,0.0,24.76,January,6,24.260239075053892,Jamie Roy,Consumer,Atlanta
NM202401237765,2024-01-24,2024-01-25,CU0105,PR509,EAST,TECHNOLOGY,Machines,7,1854.92,0.6,-498.55,January,1,-26.87716990490156,Riley Fox,Consumer,New York
NM202401268178,2024-01-16,2024-01-16,CU0177,PR505, West,Technology,Accessories,5,776.96,0.2,214.36,January,0,27.58957990115321,Taylor Lee,Corporate,Los Angeles
NM202401523278,2024-01-23,2024-01-27,CU0195,PR516, South,Office Supplies,Binders,1,9.64,0.0,1.9280000000000002,January,4,20.0,Riley Bell,Corporate,Miami
NM202401552917,2024-01-11,2024-01-11,CU0060,PR511,South ,Furniture,Chairs,3,142.57,0.6,28.514,January,0,20.0,Quinn Dean,Consumer,Miami
NM202401793368,2024-01-14,2024-01-15,CU0070,PR507,central,technology,Machines,7,298.83,0.0,159.88,January,1,53.50199109861794,Casey Wood,Consumer,Dallas
